start_date,end_date,value,device
2023-05-14 22:00:00+01:00,2023-05-15 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-15 22:00:00+01:00,2023-05-16 06:08:28+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-16 06:08:44+01:00,2023-05-16 06:10:58+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-16 06:11:13+01:00,2023-05-16 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-16 22:00:00+01:00,2023-05-17 05:51:49+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-17 05:51:51+01:00,2023-05-17 05:52:38+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-17 05:53:44+01:00,2023-05-17 05:56:53+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-17 05:57:03+01:00,2023-05-17 06:05:14+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-17 06:05:39+01:00,2023-05-17 06:07:49+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-17 22:00:00+01:00,2023-05-18 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-18 22:20:26+01:00,2023-05-19 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-21 23:13:42+01:00,2023-05-22 06:07:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-22 06:07:03+01:00,2023-05-22 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-22 22:00:00+01:00,2023-05-23 06:08:55+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-23 06:09:06+01:00,2023-05-23 06:13:30+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-23 06:14:35+01:00,2023-05-23 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-23 22:00:00+01:00,2023-05-24 05:55:52+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-24 05:56:50+01:00,2023-05-24 06:09:46+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-24 06:10:01+01:00,2023-05-24 06:15:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-24 22:00:00+01:00,2023-05-25 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-25 22:53:43+01:00,2023-05-26 05:44:44+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-26 05:45:19+01:00,2023-05-26 05:45:49+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-26 05:45:54+01:00,2023-05-26 05:52:41+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-26 05:53:13+01:00,2023-05-26 06:07:43+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-26 06:07:57+01:00,2023-05-26 06:13:46+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-26 06:14:12+01:00,2023-05-26 06:15:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-28 22:48:46+01:00,2023-05-29 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-29 22:00:00+01:00,2023-05-30 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-30 22:00:00+01:00,2023-05-31 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-05-31 22:46:37+01:00,2023-06-01 05:26:47+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-01 05:27:00+01:00,2023-06-01 05:27:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-01 05:27:47+01:00,2023-06-01 05:30:09+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-01 05:31:13+01:00,2023-06-01 05:52:18+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-01 05:52:25+01:00,2023-06-01 06:05:10+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-01 06:06:00+01:00,2023-06-01 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-01 22:00:00+01:00,2023-06-02 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-04 23:06:02+01:00,2023-06-05 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-05 23:00:33+01:00,2023-06-06 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-06 22:00:00+01:00,2023-06-07 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-07 22:00:00+01:00,2023-06-08 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-08 23:12:58+01:00,2023-06-09 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-11 23:06:09+01:00,2023-06-12 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-12 22:47:43+01:00,2023-06-13 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-13 22:00:00+01:00,2023-06-14 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-14 22:03:45+01:00,2023-06-15 05:08:07+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-15 05:08:34+01:00,2023-06-15 05:09:36+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-15 05:10:51+01:00,2023-06-15 05:22:14+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-15 05:22:21+01:00,2023-06-15 05:23:18+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-15 05:23:44+01:00,2023-06-15 05:24:06+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-15 05:24:15+01:00,2023-06-15 06:03:34+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-15 06:03:44+01:00,2023-06-15 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-15 22:00:00+01:00,2023-06-16 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-18 22:46:46+01:00,2023-06-19 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-19 22:32:18+01:00,2023-06-20 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-20 22:00:00+01:00,2023-06-21 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-21 22:00:00+01:00,2023-06-22 06:12:26+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-22 06:12:33+01:00,2023-06-22 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-22 22:55:35+01:00,2023-06-23 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-25 22:00:00+01:00,2023-06-26 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-26 22:00:00+01:00,2023-06-27 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-27 22:00:00+01:00,2023-06-28 06:10:47+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-28 06:10:50+01:00,2023-06-28 06:10:51+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-28 06:10:55+01:00,2023-06-28 06:10:57+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-28 06:11:10+01:00,2023-06-28 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-28 22:32:43+01:00,2023-06-29 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-06-29 22:00:00+01:00,2023-06-30 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-02 22:02:03+01:00,2023-07-03 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-03 22:00:00+01:00,2023-07-04 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-04 22:00:00+01:00,2023-07-05 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-05 22:00:00+01:00,2023-07-06 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-06 22:00:00+01:00,2023-07-07 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-09 22:00:00+01:00,2023-07-10 06:13:27+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-10 22:00:00+01:00,2023-07-11 05:56:50+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-11 05:57:14+01:00,2023-07-11 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-11 22:05:50+01:00,2023-07-12 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-12 21:21:00+01:00,2023-07-12 21:21:00+01:00,HKCategoryValueSleepAnalysisInBed,Unknown
2023-07-12 23:18:23+01:00,2023-07-13 00:16:33+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-13 00:16:56+01:00,2023-07-13 00:26:19+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-13 01:34:10+01:00,2023-07-13 01:34:17+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-13 01:35:06+01:00,2023-07-13 02:15:17+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-13 03:22:00+01:00,2023-07-13 04:43:34+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-13 04:51:06+01:00,2023-07-13 04:51:14+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-13 22:00:00+01:00,2023-07-14 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-16 22:00:00+01:00,2023-07-17 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-17 22:00:00+01:00,2023-07-18 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-18 22:00:00+01:00,2023-07-19 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-19 22:00:00+01:00,2023-07-20 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-21 01:09:19+01:00,2023-07-21 01:19:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-21 05:05:41+01:00,2023-07-21 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-23 22:00:00+01:00,2023-07-24 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-24 22:00:00+01:00,2023-07-25 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-25 22:00:00+01:00,2023-07-26 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-26 22:00:00+01:00,2023-07-27 06:15:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-27 23:10:27+01:00,2023-07-28 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-30 22:00:00+01:00,2023-07-31 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-07-31 22:00:00+01:00,2023-08-01 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-01 22:00:00+01:00,2023-08-02 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-02 23:27:35+01:00,2023-08-03 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-03 22:00:00+01:00,2023-08-04 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-06 22:00:00+01:00,2023-08-07 05:06:44+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-07 05:07:18+01:00,2023-08-07 05:07:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-07 23:23:54+01:00,2023-08-07 23:46:41+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-07 23:47:01+01:00,2023-08-08 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-08 22:00:00+01:00,2023-08-09 05:33:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-09 05:34:17+01:00,2023-08-09 05:46:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-09 05:46:20+01:00,2023-08-09 06:05:04+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-09 06:05:44+01:00,2023-08-09 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-09 22:00:00+01:00,2023-08-10 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-10 22:00:00+01:00,2023-08-11 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-13 22:00:00+01:00,2023-08-14 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-14 22:02:54+01:00,2023-08-15 05:32:53+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-15 05:35:26+01:00,2023-08-15 05:55:18+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-15 05:55:26+01:00,2023-08-15 05:56:28+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-15 05:58:12+01:00,2023-08-15 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-15 22:00:00+01:00,2023-08-16 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-16 22:00:00+01:00,2023-08-17 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-17 22:38:15+01:00,2023-08-18 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-20 22:00:00+01:00,2023-08-21 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-21 22:14:47+01:00,2023-08-22 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-22 22:30:54+01:00,2023-08-23 05:49:24+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-23 05:50:02+01:00,2023-08-23 06:07:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-23 06:08:38+01:00,2023-08-23 06:08:42+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-23 06:11:34+01:00,2023-08-23 06:12:22+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-23 06:13:37+01:00,2023-08-23 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-23 22:00:00+01:00,2023-08-24 06:04:45+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-24 06:04:46+01:00,2023-08-24 06:05:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-24 06:07:34+01:00,2023-08-24 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-24 22:00:00+01:00,2023-08-25 05:51:21+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-25 05:51:57+01:00,2023-08-25 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-27 22:00:00+01:00,2023-08-28 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-28 22:00:00+01:00,2023-08-29 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-29 22:00:00+01:00,2023-08-30 06:08:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-30 06:08:18+01:00,2023-08-30 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-30 22:00:00+01:00,2023-08-31 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-08-31 22:23:02+01:00,2023-09-01 06:14:49+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-03 23:01:57+01:00,2023-09-04 05:52:58+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-04 05:53:17+01:00,2023-09-04 06:09:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-04 06:09:13+01:00,2023-09-04 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-04 22:00:00+01:00,2023-09-05 06:07:29+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-05 06:07:42+01:00,2023-09-05 06:11:58+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-05 06:12:25+01:00,2023-09-05 06:13:05+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-05 06:13:23+01:00,2023-09-05 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-05 22:00:00+01:00,2023-09-06 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-06 22:00:00+01:00,2023-09-07 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-07 22:02:04+01:00,2023-09-08 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-10 22:00:00+01:00,2023-09-11 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-11 22:00:00+01:00,2023-09-12 06:02:41+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-12 06:03:12+01:00,2023-09-12 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-12 22:00:00+01:00,2023-09-13 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-13 22:00:00+01:00,2023-09-14 03:54:46+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 03:55:05+01:00,2023-09-14 03:58:12+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 03:58:26+01:00,2023-09-14 04:01:23+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 04:01:25+01:00,2023-09-14 04:01:45+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 04:02:16+01:00,2023-09-14 04:12:30+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 04:12:49+01:00,2023-09-14 04:32:09+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 04:32:47+01:00,2023-09-14 04:34:58+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 04:35:05+01:00,2023-09-14 04:35:29+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 04:36:05+01:00,2023-09-14 04:44:54+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 04:45:35+01:00,2023-09-14 04:48:55+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 04:49:01+01:00,2023-09-14 04:50:18+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 04:50:25+01:00,2023-09-14 05:10:04+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 05:10:18+01:00,2023-09-14 05:10:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-14 22:00:00+01:00,2023-09-15 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-17 22:00:00+01:00,2023-09-18 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-18 22:00:00+01:00,2023-09-19 06:10:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-19 06:10:04+01:00,2023-09-19 06:15:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-19 22:30:48+01:00,2023-09-20 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-20 22:00:00+01:00,2023-09-21 05:48:51+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-21 05:50:34+01:00,2023-09-21 05:51:16+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-21 05:51:17+01:00,2023-09-21 05:57:59+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-21 05:58:26+01:00,2023-09-21 06:08:41+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-21 06:08:52+01:00,2023-09-21 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-21 22:00:00+01:00,2023-09-22 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-24 22:00:00+01:00,2023-09-25 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-25 22:00:00+01:00,2023-09-26 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-26 22:00:00+01:00,2023-09-27 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-27 22:00:00+01:00,2023-09-28 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-09-28 22:00:00+01:00,2023-09-29 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-01 22:56:18+01:00,2023-10-02 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-02 22:00:00+01:00,2023-10-03 06:05:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-03 06:05:22+01:00,2023-10-03 06:05:26+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-03 06:05:34+01:00,2023-10-03 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-03 22:00:00+01:00,2023-10-04 03:27:46+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-04 03:29:39+01:00,2023-10-04 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-04 22:00:00+01:00,2023-10-05 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-05 22:00:00+01:00,2023-10-06 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-08 22:00:00+01:00,2023-10-09 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-09 23:24:37+01:00,2023-10-10 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-10 22:00:00+01:00,2023-10-11 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-11 22:00:00+01:00,2023-10-12 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-12 22:00:00+01:00,2023-10-13 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-15 22:00:00+01:00,2023-10-16 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-16 23:15:51+01:00,2023-10-17 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-17 22:00:00+01:00,2023-10-18 05:29:15+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-18 05:29:59+01:00,2023-10-18 05:39:12+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-18 05:39:23+01:00,2023-10-18 05:58:33+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-18 05:58:40+01:00,2023-10-18 06:00:30+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-18 06:00:40+01:00,2023-10-18 06:01:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-18 06:01:31+01:00,2023-10-18 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-18 22:00:00+01:00,2023-10-19 05:40:07+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-19 05:43:46+01:00,2023-10-19 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-19 22:00:00+01:00,2023-10-20 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-22 22:00:00+01:00,2023-10-23 05:45:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-23 05:45:37+01:00,2023-10-23 05:46:04+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-23 05:50:27+01:00,2023-10-23 05:57:30+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-23 05:57:47+01:00,2023-10-23 06:08:35+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-23 06:08:48+01:00,2023-10-23 06:11:48+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-23 06:11:56+01:00,2023-10-23 06:12:13+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-23 22:00:00+01:00,2023-10-24 06:13:33+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-24 06:13:53+01:00,2023-10-24 06:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-24 22:00:00+01:00,2023-10-25 06:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-25 22:00:00+01:00,2023-10-26 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-26 23:00:43+01:00,2023-10-27 06:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-29 23:48:23+01:00,2023-10-30 07:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-30 23:00:00+01:00,2023-10-31 07:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-10-31 23:50:05+01:00,2023-11-01 06:38:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-01 06:38:28+01:00,2023-11-01 06:39:35+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-01 06:45:57+01:00,2023-11-01 07:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-01 23:00:00+01:00,2023-11-02 07:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-02 23:00:00+01:00,2023-11-03 07:10:37+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-03 07:10:49+01:00,2023-11-03 07:11:31+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-03 07:11:58+01:00,2023-11-03 07:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-05 23:00:00+01:00,2023-11-06 07:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-06 23:00:00+01:00,2023-11-07 07:15:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-07 23:00:00+01:00,2023-11-08 07:15:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-08 23:00:00+01:00,2023-11-09 07:03:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-09 07:05:42+01:00,2023-11-09 07:05:59+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-09 07:07:40+01:00,2023-11-09 07:15:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-10 00:24:37+01:00,2023-11-10 00:31:18+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-10 00:32:11+01:00,2023-11-10 00:34:07+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-10 00:34:21+01:00,2023-11-10 00:35:47+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-10 00:36:50+01:00,2023-11-10 00:37:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-10 00:37:21+01:00,2023-11-10 00:37:52+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-10 00:38:27+01:00,2023-11-10 00:38:45+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-10 00:39:09+01:00,2023-11-10 01:02:32+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-10 01:03:15+01:00,2023-11-10 01:05:55+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-11-10 01:09:59+01:00,2023-11-10 01:14:59+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
